610570,0.3886
1098622,0.4983
1506485,0.0
458484,0.4576
1491639,0.515
601837,0.2553
247721,0.5187
1329801,0.6204
1273696,0.6529
236257,0.4803
1251348,0.5105
326480,0.3994
362415,0.5123
677785,0.4331
91771,0.5105
1049245,0.5105
537534,0.2448
488890,0.5018
1654291,0.3611
828460,0.6807
899464,0.0
1488394,0.4092
149216,0.0
1259684,0.464
1392489,0.4736
636951,0.4897
657626,0.5689
637515,0.0
301357,0.0
600729,0.0
781629,0.3875
1175936,0.4071
1310412,0.2556
236740,0.4169
62442,0.3407
1524840,0.5411
1500829,0.0
125202,0.3011
1292455,0.4659
1221372,0.5105
245834,0.9794
927073,0.315
701233,0.5105
14348,0.6888
1488056,0.7732
103532,0.3874
1351968,0.4607
252189,0.5223
120509,0.5006
1052694,0.4369
1475815,0.0
1606914,0.4794
76851,0.5342
287352,0.4536
1333535,0.4466
1434139,0.4374
1020576,0.0
798601,0.3548
1654265,0.4067
72878,0.2084
393986,0.6126
790144,0.8861
948625,0.7112
1359709,0.7534
72252,0.4475
1487200,0.4217
1256146,0.0
237544,0.3918
1343221,0.5041
326429,0.4265
1101578,0.7771
1092315,0.3918
834371,0.6547
284069,0.4897
966407,0.8619
1686171,0.5692
398624,0.3391
1623539,0.5248
859292,0.3374
1497829,0.3109
1496693,0.4768
1554863,0.4424
811,0.0
1022973,0.3876
193491,0.4919
826528,0.736
535188,0.4649
528197,0.4444
941555,0.9794
7508,0.3996
1025812,0.661
1243103,0.4197
396777,0.8867
717670,0.9136
1350181,0.4709
700371,0.6396
1027124,0.5891
1612769,0.5105
346619,0.5215
608634,0.386
448479,0.2958
1447944,0.5223
295535,0.3934
866997,0.7166
1201330,0.0
207436,0.7147
1278689,0.5105
1631410,0.404
1737922,0.4929
1304553,0.9794
866423,0.4242
80213,0.1469
301510,0.0
943027,0.7123
1492910,0.5105
1022914,0.3737
1484113,0.3812
1387532,0.4113
1117046,0.7835
35166,0.4364
781236,0.656
446631,0.5105
785382,0.702
1463853,0.4458
1358348,0.6961
260385,0.6529
899021,0.4536
1139825,0.5327
930730,0.6727
220904,0.255
785434,0.5885
979,0.0
610869,0.5105
900671,0.7835
819012,0.1865
1501112,0.5105
169928,0.2605
1502256,0.6126
1065455,0.4583
301014,0.6529
1307562,0.4664
936882,0.3349
1561415,0.5914
1208248,0.7835
1196845,0.5325
48513,0.3463
238596,0.6552
1675654,0.5011
940496,0.3916
1101514,0.4907
296040,0.8509
1657202,0.5105
76641,0.5616
1396013,0.8065
227310,0.4219
828454,0.5105
900586,0.0
408649,0.9094
1483421,0.3443
1034996,0.6242
504693,0.5105
184850,0.6126
700088,0.3077
1173007,0.5931
744945,0.2917
600158,0.4254
1483705,0.5105
798678,0.4376
19291,0.5961
379656,0.5985
861380,0.7658
670111,0.2671
1424211,0.5105
780435,0.6183
711873,0.466
169320,0.3598
821097,0.3914
677752,0.5121
107694,0.2553
1246447,0.4067
76413,0.1185
1739559,0.6209
420219,0.9877
1315177,0.4258
1171325,0.3632
40909,0.4096
342490,0.4897
123342,0.5499
559109,0.6701
766656,0.3767
1710726,0.6784
1689803,0.4269
993675,0.6529
606701,0.4918
1536357,0.2788
304834,0.6687
831831,0.9565
1774692,0.5274
1035291,0.5327
1021564,0.329
158656,0.5876
802248,0.4015
662104,0.5105
417847,0.4565
781151,0.6068
900657,0.0
1146898,0.7486
1752867,0.5142
431304,0.3455
1588792,0.49
715806,0.633
855489,0.3561
745255,0.6119
862894,0.3037
883654,0.3679
857327,0.7835
679388,0.5461
1503753,0.5994
904652,0.2366
658735,0.7658
1239176,0.4301
72195,0.8395
871260,0.3428
251389,0.5485
1514662,0.4336
1554943,0.5012
790876,0.6529
961854,0.5272
1758760,0.4499
106155,0.6529
356004,0.5469
1387512,0.6529
76382,0.3395
1200691,0.0
1664144,0.695
1257585,0.533
1780272,0.3
300950,0.0
129854,0.3577
1673280,0.3342
254214,0.4279
268347,0.4743
1270503,0.3628
776518,0.4721
1550474,0.4347
1095262,0.2579
86434,0.5105
491535,0.4666
781168,0.5332
893257,0.5546
510610,0.5522
1619917,0.2367
1264946,0.3467
1101955,0.9245
1045466,0.5531
1176989,0.3303
158429,0.5022
1427838,0.4811
1097363,0.2887
600924,0.0
433924,0.9864
1589116,0.3918
1700094,0.4258
1440022,0.497
908450,0.4077
1485803,0.6387
900341,0.0
1201339,0.0
1503985,0.2938
890072,0.4153
33282,0.5262
1348381,0.1702
1631424,0.5014
485583,0.3595
919176,0.4765
1164498,0.5029
658929,0.6086
151197,0.9746
404076,0.5105
470677,0.5105
210433,0.6842
822699,0.4549
291101,0.4227
746617,0.6188
888894,0.5105
1311190,0.4831
262452,0.6719
443727,0.5105
662023,0.2176
172620,0.4168
500632,0.5385
509100,0.3389
127693,0.381
918884,0.9794
307778,0.4124
1431915,0.6942
1487559,0.5715
1201090,0.8105
1748096,0.5314
1121348,0.4427
1091842,0.5223
601473,0.0
51401,0.3113
210496,0.7863
720643,0.4022
1333527,0.5121
982944,0.3558
266360,0.5892
1303877,0.5941
727023,0.3804
518531,0.7255
943068,0.5105
752008,0.541
1138207,0.3954
281178,0.0
324843,0.7508
1667039,0.5352
928847,0.555
1159907,0.4055
92850,0.0
746605,0.6131
1244708,0.8887
601377,0.8013
1020920,0.3105
491222,0.3691
703432,0.4747
299609,0.9794
1576282,0.4254
450459,0.6483
846798,0.8752
281376,0.0
377406,0.6223
865440,0.0
424470,0.0
301177,0.0
1114646,0.5175
420807,0.4062
1639656,0.5722
1371623,0.9794
239836,0.9021
37131,0.6082
1147047,0.4634
138029,0.4081
296563,0.4353
438078,0.0
1189411,0.8925
23535,0.3586
1353675,0.3101
487175,0.5105
1780423,0.7385
1174312,0.3265
528719,0.6382
667150,0.3851
93880,0.312
892438,0.5249
509732,0.8509
405331,0.7835
326509,0.4817
1454169,0.4728
1521599,0.377
109896,0.3638
301665,0.6698
1071219,0.9182
1012411,0.5961
1208181,0.2304
1745090,0.6856
852004,0.6529
508705,0.5713
300355,0.9794
607498,0.0
921996,0.3193
919879,0.7293
4305,0.2239
81610,0.5746
488166,0.1689
265856,0.3106
24769,0.4705
1522981,0.701
785361,0.4471
900147,0.0
919403,0.6529
157297,0.6154
825712,0.4702
457826,0.0
1228660,0.6807
1139587,0.4239
900178,0.5105
1417737,0.5876
12309,0.904
984500,0.3782
343604,0.2417
102036,0.0
271188,0.5572
600610,0.7658
202683,0.364
1667219,0.6101
190023,0.9846
112705,0.0
852811,0.1781
84105,0.6283
1423547,0.5859
210313,0.4559
493562,0.2975
1302799,0.5761
1404483,0.4665
954014,0.3514
186350,0.6529
337458,0.3543
1542575,0.9881
231718,0.9794
507333,0.6529
237137,0.781
1328662,0.4597
381183,0.4107
120453,0.7658
355191,0.4897
140972,0.8296
426910,0.2798
388353,0.4897
563365,0.4897
650728,0.3404
1501361,0.0
822759,0.5261
776611,0.499
455685,0.3366
1514430,0.394
1310345,0.857
630427,0.0
135127,0.5242
1201221,0.0
1526771,0.5105
321053,0.4973
271084,0.3882
600447,0.9794
868714,0.4516
1101518,0.3558
1200326,0.0
1345221,0.6735
86684,0.7404
103116,0.439
79291,0.0
1447893,0.7345
1714064,0.5447
1093503,0.4236
511917,0.9794
373043,0.4741
1554913,0.9394
311288,0.4153
490004,0.4827
1369903,0.4631
301007,0.0
857303,0.3772
453197,0.9767
1631584,0.7392
107943,0.7835
1200067,0.0
1390024,0.558
294430,0.5172
919308,0.319
255280,0.4077
1201176,0.6636
1740690,0.56
209727,0.4842
1004172,0.952
919716,0.9655
1427398,0.3309
370185,0.5295
1212086,0.4225
162204,0.6529
845600,0.2893
1634795,0.4767
50267,0.7835
240358,0.4709
398,0.452
1737367,0.4848
600921,0.0
681749,0.4684
1203907,0.8464
1170167,0.4468
781609,0.3889
1564230,0.4897
1119,0.9794
1300902,0.3856
1489588,0.4107
1324115,0.0
437960,0.8657
11518,0.7968
269829,0.6183
521251,0.5179
674507,0.4004
37814,0.6646
2181,0.5105
1033287,0.5194
1564031,0.5876
80510,0.4783
234246,0.5105
1281037,0.9327
290920,0.0
871628,0.3611
88644,0.53
835479,0.7755
600359,0.0
1512834,0.397
1454428,0.5876
1671180,0.9794
2202,0.5105
1175122,0.4948
497197,0.4684
279870,0.7502
46272,0.5105
289421,0.4868
812305,0.4749
366181,0.4769
1484770,0.9349
375451,0.2612
821785,0.488
959227,0.4121
159849,0.4834
486224,0.0
1432170,0.4549
1561281,0.3434
642993,0.3633
1483525,0.4583
50612,0.6354
620712,0.4844
245543,0.4118
540307,0.3918
1372849,0.452
1510564,0.3938
496388,0.3758
1410011,0.3841
889228,0.2889
508469,0.8161
240991,0.3842
1179375,0.7605
312116,0.0
556596,0.3009
23009,0.5876
1125385,0.2553
6264,0.2553
654979,0.5105
959191,0.5366
651431,0.5137
1486160,0.4466
169325,0.8296
1488403,0.6529
1506185,0.5827
515184,0.6963
600047,0.0
8649,0.5105
529714,0.6964
1708760,0.6529
488023,0.2726
1106023,0.3932
410275,0.6856
1586334,0.5105
1655784,0.4661
173968,0.5617
1448659,0.5485
275485,0.4695
1069221,0.5105
89237,0.3981
1315410,0.6027
893713,0.2968
1346084,0.0
1495297,0.1088
807108,0.3149
301223,0.0
1296039,0.5334
429819,0.5105
750872,0.6819
781154,0.6389
530006,0.5081
301077,0.0
1426439,0.0
1281241,0.4435
555693,0.3744
85053,0.4411
1260629,0.4252
236217,0.4245
539109,0.5808
80705,0.5105
1357717,0.4388
1258521,0.5596
146398,0.4466
702702,0.2553
368987,0.4081
632071,0.7166
1369946,0.4897
382582,0.0
491826,0.9794
432087,0.678
724419,0.0
300559,0.5105
601063,0.0
1201128,0.5696
957669,0.6063
94940,0.2483
280306,0.5105
661963,0.5769
1713148,0.7085
474684,0.2759
891244,0.7324
1121844,0.5434
490685,0.3863
1094385,0.5592
1752861,0.5105
675575,0.0
81684,0.5656
1423866,0.3505
1391122,0.83
500443,0.5596
1201133,0.0
115619,0.3457
1347686,0.5596
383911,0.7166
1704026,0.6529
1720295,0.2573
1737110,0.8509
267605,0.845
1205647,0.4961
109837,0.6262
1591371,0.4305
844870,0.6529
1739430,0.5707
869013,0.0
771270,0.6121
1770533,0.4783
342902,0.5819
1376226,0.6711
1564291,0.3809
1439029,0.5083
169111,0.3667
353740,0.548
1280818,0.6807
408239,0.541
844839,0.9794
738279,0.5985
1625604,0.5105
1283653,0.5223
715582,0.4272
285674,0.3918
103976,0.6218
364903,0.7345
1724413,0.4511
340430,0.4255
1501550,0.6121
661435,0.5105
580728,0.3685
1500950,0.0
579429,0.4024
1724962,0.5558
2390,0.2304
1500012,0.0
539720,0.7232
136118,0.3516
659935,0.4174
1390256,0.845
959196,0.4353
52567,0.5016
140145,0.478
174835,0.7695
781159,0.5884
1310421,0.4607
174449,0.5342
1358379,0.7119
1631307,0.0
643684,0.8287
259627,0.4592
1247103,0.6873
1710725,0.6085
601496,0.4353
1417997,0.5891
1201512,0.0
1500178,0.0
1317626,0.5342
196866,0.3937
943748,0.936
547187,0.417
418457,0.5105
1703824,0.4046
176564,0.3918
151119,0.3653
446783,0.3265
1114396,0.4844
1324188,0.5799
508065,0.624
757468,0.4452
699360,0.9794
867453,0.4281
987736,0.6114
1341420,0.6396
817764,0.0
91537,0.5105
301500,0.0
439954,0.2553
601199,0.0
882801,0.556
1529706,0.5105
1153324,0.6384
410436,0.4197
56793,0.5105
59475,0.282
820645,0.4569
1491035,0.3555
2184,0.4897
1369670,0.8509
901507,0.2798
890782,0.8145
1061961,0.3265
1310499,0.5841
821087,0.8023
1502081,0.389
900930,0.9794
736369,0.3598
150207,0.8903
394449,0.9716
562074,0.2864
1025241,0.4249
1301882,0.7318
1358418,0.6087
35443,0.8488
440573,0.1632
741527,0.5314
151170,0.2959
432797,0.5226
785914,0.7534
1465880,0.532
820273,0.0
793637,0.5518
360621,0.9363
1324184,0.553
329339,0.6529
888701,0.4461
1099628,0.4421
1444934,0.7304
906504,0.339
1412003,0.3561
766268,0.4233
180459,0.5414
1183988,0.2553
937910,0.3827
1152515,0.4205
956113,0.6913
1544799,0.0
439305,0.5681
1651684,0.5105
606902,0.5794
1743992,0.3567
1501339,0.0
1617349,0.7345
751,0.0
639568,0.9265
1025237,0.5105
1544204,0.4469
880475,0.5764
868036,0.4562
514024,0.2287
1500474,0.0
1373214,0.0852
1341465,0.4728
860131,0.4229
854701,0.6807
374535,0.5961
1151986,0.2553
1317739,0.4688
1761045,0.7345
300288,0.5105
1440916,0.0
1558221,0.4639
489967,0.3709
1071713,0.5165
900382,0.2176
1505491,0.4864
301243,0.0
823909,0.9189
999497,0.4288
334184,0.3061
140331,0.7807
519058,0.1469
430894,0.4334
229,0.5673
1604667,0.5226
785379,0.5433
921628,0.2939
901050,0.5105
1548046,0.9794
919450,0.6407
1422039,0.3853
485637,0.0
857161,0.4024
490444,0.5616
107400,0.8161
778728,0.931
588494,0.4124
127331,0.7358
1611520,0.9794
1347614,0.5105
389999,0.4477
744095,0.1702
1587740,0.5269
1427891,0.369
232715,0.4897
250173,0.8168
442565,0.9218
379322,0.4197
620736,0.8426
439558,0.5105
879074,0.3781
808303,0.6637
6269,0.5194
467399,0.6382
834235,0.4634
466558,0.3959
1299618,0.4921
2690,0.0
774740,0.5961
1549922,0.2582
251443,0.9322
509382,0.2573
494375,0.4222
1200365,0.0
190422,0.9794
834083,0.4723
1464123,0.3066
1627758,0.6083
532030,0.4459
228488,0.9794
114958,0.4622
1519629,0.8023
499559,0.5268
829315,0.3148
2381,0.5105
513911,0.1702
1322439,0.8161
1072114,0.7123
498618,0.8442
1356015,0.4306
69072,0.3831
449654,0.5576
15745,0.7123
333215,0.6668
91730,0.3407
524616,0.0
1489025,0.4098
466870,0.2176
1200055,0.3918
495029,0.3013
821818,0.0
901318,0.0
428158,0.3673
1249467,0.6529
1500568,0.9327
8956,0.3394
1501201,0.0
691981,0.2176
87649,0.6864
821325,0.3089
1178655,0.3918
241725,0.2798
1492180,0.6833
1516296,0.9
1044430,0.5333
2697,0.4197
820518,0.5197
1238781,0.7388
677386,0.6551
1067536,0.7345
219286,0.3918
219236,0.315
1561612,0.6211
1226557,0.6382
71362,0.645
1555883,0.7658
474357,0.0
1767384,0.9155
515373,0.494
2522,0.1938
279482,0.5105
882891,0.4272
501126,0.3485
748327,0.6689
1569353,0.6123
1393504,0.4784
928982,0.3738
227383,0.0
1500374,0.0
846800,0.0
1322468,0.7123
1310416,0.2962
1654119,0.6668
1056294,0.528
691330,0.5529
1713714,0.4433
301150,0.7658
1431414,0.6118
701238,0.4875
258732,0.3016
1329002,0.9794
658955,0.9794
322374,0.8013
300223,0.9794
358342,0.4653
597823,0.0
68389,0.4686
1440054,0.406
427260,0.9794
1033754,0.5342
312,0.0
1216453,0.2987
259603,0.0
1150909,0.5104
1153673,0.3927
776555,0.6191
275514,0.3411
700098,0.445
1045114,0.4267
477522,0.5105
895057,0.5527
490813,0.5105
824919,0.4046
274523,0.6969
783461,0.3255
960692,0.5584
1666902,0.452
260747,0.5835
387619,0.4003
1420051,0.4366
900821,0.0
1749879,0.5105
1114783,0.6272
638665,0.6529
1138379,0.4353
94865,0.4897
1702499,0.4026
964425,0.0
251197,0.4078
263768,0.2553
746298,0.6271
342323,0.5105
116692,0.3416
1404241,0.2671
485342,0.0
996580,0.3782
978003,0.5493
1703682,0.709
1761147,0.6186
431478,0.5659
941150,0.6051
1244728,0.857
60653,0.9794
837409,0.5427
498427,0.4767
523939,0.5428
115926,0.5126
1415603,0.4397
746284,0.5477
1256001,0.3944
189727,0.4488
490869,0.396
1113829,0.5342
651235,0.6391
1349253,0.6487
825791,0.0
1500224,0.0
333366,0.6807
529203,0.3862
1186183,0.5342
1032065,0.5532
532268,0.274
202893,0.1632
722033,0.7111
1484120,0.4897
1712528,0.8395
1453929,0.4302
1136348,0.695
1200889,0.0
1377994,0.6516
1311758,0.6375
786021,0.0
1397084,0.3674
1486257,0.4353
1540127,0.5105
481877,0.9794
125228,0.9794
1125083,0.3988
1643600,0.9794
1125806,0.4242
1037933,0.4997
1488141,0.5122
4438,0.3424
168839,0.4056
1669342,0.4012
939582,0.6011
728845,0.9794
1625589,0.9955
602473,0.6856
1333631,0.5105
2421,0.0
468058,0.7886
108221,0.4446
283160,0.6996
109855,0.5796
235773,0.3761
1502167,0.3482
893044,0.6296
602369,0.4474
424880,0.6102
301596,0.5441
536725,0.4113
1005444,0.6529
667325,0.942
1736962,0.2938
448158,0.7345
1281731,0.0
134028,0.0
489765,0.5876
822184,0.6635
1031875,0.3066
1173471,0.7345
71700,0.6063
769157,0.4343
1520585,0.5105
1264714,0.4994
900335,0.0
482090,0.6882
848604,0.1896
1349727,0.6285
102261,0.3827
94997,0.3615
1560425,0.615
59735,0.4284
971895,0.5596
1535449,0.5724
1158153,0.8509
602975,0.5199
406100,0.4993
1271157,0.5526
1306815,0.4148
840220,0.5713
912919,0.4368
172644,0.0
15936,0.5631
902509,0.3926
968911,0.5105
884856,0.5425
1075317,0.7732
245170,0.6541
369175,0.4477
1030387,0.0
1264808,0.4946
103481,0.5094
645747,0.4869
716283,0.5596
849881,0.2553
427711,0.4716
1200084,0.0
86088,0.369
41942,0.0
1411481,0.9927
39483,0.5105
1673446,0.7462
1564122,0.3829
1772587,0.6027
971624,0.378
1261204,0.2176
1122694,0.4905
1086733,0.7052
2193,0.0
2108,0.2937
872675,0.695
112766,0.3829
639246,0.0
832829,0.4475
899220,0.4667
1113037,0.7928
1765385,0.9794
1282972,0.4461
500566,0.5387
1740809,0.3643
27250,0.5056
276199,0.0
1436432,0.2551
916113,0.7489
135396,0.9794
84719,0.5876
517148,0.2281
467160,0.2822
1138186,0.4079
148795,0.3329
1214842,0.5292
920984,0.4452
628024,0.2938
1542194,0.4897
826326,0.0
167876,0.8593
901171,0.7147
1337022,0.6232
614376,0.6529
1227538,0.5105
914904,0.7189
1080236,0.4414
701847,0.5142
248630,0.5813
1272474,0.9794
1271786,0.0
462549,0.0
322373,0.4713
930778,0.4204
564271,0.4452
733108,0.4057
1516742,0.4481
811506,0.4243
402054,0.5274
1088765,0.4047
1770202,0.3191
1036295,0.9794
1156685,0.5195
836812,0.6807
901358,0.9794
1106100,0.5105
1038720,0.3998
1212558,0.5511
895017,0.9794
300120,0.0
1445889,0.4937
50937,0.5531
1681956,0.6701
910517,0.5053
1143896,0.4658
1043459,0.0
99281,0.0
1492395,0.4503
933511,0.5105
1219611,0.7835
1745386,0.6801
498295,0.5876
698211,0.4336
1501117,0.0
548294,0.4897
338778,0.9794
1573025,0.0
374236,0.422
40223,0.5342
100483,0.3918
314507,0.6821
1661907,0.7246
1602224,0.8395
295414,0.5386
888909,0.4173
307513,0.6813
900308,0.3869
437619,0.315
1363200,0.4435
1264441,0.2893
806574,0.3851
579781,0.5484
567334,0.6088
858248,0.0
1415162,0.5677
441634,0.3791
1027602,0.3418
510054,0.5885
712849,0.5577
495834,0.6529
1474741,0.468
835581,0.3568
260943,0.5105
704954,0.4993
690305,0.5328
28817,0.9128
1539432,0.3227
6327,0.356
416224,0.5256
477351,0.9478
1602280,0.3139
485239,0.6609
1690859,0.4874
1200850,0.9794
900014,0.0
1745027,0.6175
1174037,0.4479
1137488,0.0
122005,0.0
433545,0.0
1673564,0.8247
1143238,0.6701
1041853,0.3927
337883,0.0
827957,0.3176
900989,0.0
26416,0.5366
149879,0.5596
509712,0.4026
1143919,0.4123
301245,0.2553
477070,0.4897
1702514,0.4892
145364,0.6529
734298,0.2553
272,0.0
382230,0.8781
1336206,0.2746
1045643,0.5105
76719,0.4345
460722,0.5274
1403586,0.7658
1695980,0.9794
108744,0.5087
186379,0.0
729685,0.6382
600239,0.0
1299193,0.2448
1438998,0.4693
